poi_category,poi_lat,poi_lon
supermarket,3.0705356,101.4124294
supermarket,2.9699597,101.8432007
supermarket,3.5928941,101.604844
supermarket,3.6395932,101.5658529
supermarket,3.0301206,101.5353405
supermarket,3.5069819,101.1028323
supermarket,3.0507192,101.5345469
supermarket,3.0540664,101.7502227
supermarket,3.2121406,101.7462442
supermarket,3.2220569,101.7410969
supermarket,2.857436,101.6741057
supermarket,3.1394226,101.7734743
supermarket,3.1396396,101.7819337
supermarket,3.1344787,101.7695378
supermarket,3.1280466,101.7802634
supermarket,3.047661,101.5832602
supermarket,3.0213471,101.6075412
supermarket,3.0667895,101.6502057
supermarket,2.9066672,101.8647653
supermarket,3.1353847,101.6290398
supermarket,3.145379,101.7692927
supermarket,3.1516417,101.7593105
supermarket,3.2028527,101.5889638
supermarket,3.1949817,101.585416
supermarket,2.8799001,101.4966069
supermarket,3.0988314,101.8024382
supermarket,3.1133401,101.6056799
supermarket,3.1390855,101.763986
supermarket,3.0166937,101.6755874
supermarket,3.0553028,101.6499854
supermarket,3.0722641,101.6035026
supermarket,3.1289253,101.7759271
supermarket,3.1214436,101.809824
supermarket,3.1457089,101.7524
supermarket,3.0680114,101.4901121
supermarket,3.0679867,101.488877
supermarket,3.067994,101.4885475
supermarket,3.068672,101.4884296
supermarket,3.069013,101.4884336
supermarket,3.0694311,101.488458
supermarket,3.0695002,101.4892833
supermarket,3.0694717,101.4894053
supermarket,3.067076,101.4895356
supermarket,3.1551435,101.5829413
supermarket,3.04564,101.4449161
supermarket,3.0432285,101.5999183
supermarket,3.0505053,101.6332789
supermarket,3.1467433,101.7712787
supermarket,3.5066222,101.0977513
supermarket,3.1917127,101.3145527
supermarket,2.9326711,101.8492748
supermarket,3.1509105,101.6004171
supermarket,3.2559678,101.656554
supermarket,3.2043218,101.7782073
supermarket,2.9461852,101.8466046
supermarket,3.2118016,101.7515972
supermarket,2.9332974,101.5481963
supermarket,2.9735765,101.8243365
supermarket,3.4540005,101.6409235
supermarket,3.0600606,101.4718169
supermarket,3.2465927,101.4748036
supermarket,2.924815,101.6362535
supermarket,2.9229347,101.6629041
supermarket,2.8210414,101.6947759
supermarket,3.0643755,101.4531352
supermarket,3.074061,101.5880962
supermarket,2.8247235,101.7058544
supermarket,2.907346,101.8639406
supermarket,2.957716,101.8395055
supermarket,2.957762,101.8401859
supermarket,3.1509554,101.747701
supermarket,2.8117768,101.4891516
supermarket,3.0209602,101.775869
supermarket,3.1088137,101.6223539
supermarket,3.0530746,101.7385645
supermarket,3.1316703,101.7554469
supermarket,3.1466424,101.7519933
supermarket,3.2257525,101.7015307
supermarket,3.1068878,101.6244416
supermarket,3.0468163,101.5058494
supermarket,3.3408039,101.2502443
supermarket,3.1420866,101.7473235
supermarket,3.1257284,101.755765
supermarket,3.1201955,101.7610819
supermarket,3.1521225,101.7748642
supermarket,3.2018606,101.7561622
supermarket,3.1392503,101.7512117
supermarket,3.1387555,101.7571256
supermarket,3.1111529,101.7652662
supermarket,3.1446149,101.760867
supermarket,3.1524661,101.7698084
supermarket,3.1554197,101.7523549
supermarket,3.1257011,101.7693984
supermarket,3.2276485,101.7448992
supermarket,3.2457609,101.6743896
supermarket,3.2333607,101.6951534
supermarket,3.2386067,101.6502426
supermarket,3.250667,101.6921933
supermarket,3.2370679,101.6745969
supermarket,3.251073,101.6666635
supermarket,3.241339,101.704629
supermarket,3.2342451,101.6862365
supermarket,3.2558277,101.6942339
supermarket,3.2336672,101.7022109
supermarket,3.2373521,101.6976809
supermarket,3.2424128,101.6799388
supermarket,3.2676153,101.6730483
supermarket,3.2264845,101.6979121
supermarket,3.2563325,101.6752072
supermarket,3.2347266,101.6875317
supermarket,3.1263902,101.7639184
supermarket,3.1446932,101.7586178
supermarket,3.1569299,101.7582993
supermarket,3.2661999,101.6519244
supermarket,3.2519044,101.6593503
supermarket,3.0702616,101.4115449
supermarket,3.0957151,101.6057376
supermarket,3.1531795,101.5293299
supermarket,3.1545505,101.529358
supermarket,3.0245325,101.7415439
supermarket,3.0419331,101.7714295
supermarket,3.0427373,101.7044523
supermarket,2.9869654,101.6647835
supermarket,3.0238978,101.731386
supermarket,3.0322533,101.7079868
supermarket,2.9816209,101.6652133
supermarket,3.0191353,101.7124492
supermarket,3.0096833,101.7233731
supermarket,3.0295354,101.7328962
supermarket,3.0412609,101.7072526
supermarket,3.1845303,101.6080325
supermarket,3.1548301,101.603452
supermarket,3.193374,101.6066742
supermarket,3.0215109,101.5988268
supermarket,3.2099489,101.6105068
supermarket,3.2110528,101.6154224
supermarket,3.0403697,101.7934556
supermarket,2.9578707,101.7914595
supermarket,2.971839,101.827942
supermarket,2.9453384,101.8436264
supermarket,3.0228813,101.6965189
supermarket,2.9633318,101.7535298
supermarket,2.9908741,101.7988273
supermarket,2.9760529,101.7949005
supermarket,2.9830029,101.7845685
supermarket,2.992202,101.8175383
supermarket,3.0542324,101.8042798
supermarket,3.4181735,101.1867809
supermarket,3.6917022,100.9704152
supermarket,2.8378957,101.7257385
supermarket,2.8284376,101.7301745
supermarket,3.0312871,101.784442
supermarket,2.9641985,101.7796444
supermarket,2.9814586,101.80248
supermarket,2.9750984,101.8010825
supermarket,2.9977411,101.797822
supermarket,2.9409222,101.7897927
supermarket,3.0575135,101.7840858
supermarket,2.9252303,101.8597848
supermarket,2.8051418,101.7207215
supermarket,2.8191038,101.6893828
supermarket,2.9547686,101.778337
supermarket,3.0032648,101.7911208
supermarket,3.0132333,101.7784144
supermarket,2.9573549,101.7860465
supermarket,2.8555913,101.6844437
supermarket,3.2354879,101.698707
supermarket,3.235136,101.6965032
supermarket,3.1389738,101.5262113
supermarket,3.2290252,101.6977019
supermarket,3.2424268,101.704916
supermarket,3.151661,101.5928243
supermarket,2.9427857,101.5287202
supermarket,2.9433964,101.5281498
supermarket,2.9445482,101.5428696
supermarket,2.9425545,101.5407552
supermarket,2.9011589,101.6307527
supermarket,2.9188269,101.6568542
supermarket,3.134339,101.739464
supermarket,3.1127152,101.7426585
supermarket,3.2229271,101.6379351
supermarket,3.1307522,101.7516084
supermarket,3.117521,101.753872
supermarket,3.0625187,101.7500917
supermarket,3.1213885,101.742453
supermarket,3.139468,101.7393207
supermarket,3.2094618,101.6291041
supermarket,3.1161844,101.7399482
supermarket,3.2170367,101.7126537
supermarket,3.2141938,101.6181196
supermarket,3.1350788,101.7423768
supermarket,3.2195588,101.6226782
supermarket,3.2068903,101.6065434
supermarket,3.1770691,101.7380634
supermarket,3.1954417,101.5932831
supermarket,3.2011478,101.6243261
supermarket,3.1930247,101.6109661
supermarket,2.9326402,101.7680991
supermarket,2.9232797,101.6604927
supermarket,2.9244391,101.6372091
supermarket,3.0816968,101.6192081
supermarket,3.1328356,101.6236821
supermarket,3.4629045,101.6522508
supermarket,3.4984865,101.6371976
supermarket,3.6739767,101.5208525
supermarket,3.4251057,101.1766777
supermarket,3.2606601,101.3052686
supermarket,3.3022533,101.2871593
supermarket,3.4282611,101.2442175
supermarket,3.3310374,101.2559502
supermarket,3.3833377,101.2296114
supermarket,3.4059656,101.2018472
supermarket,3.2564691,101.3076656
supermarket,3.5030116,101.1038719
supermarket,3.5160698,101.0959278
supermarket,3.6906027,100.971563
supermarket,3.1920314,101.7712312
supermarket,3.0940286,101.7540349
supermarket,3.2452076,101.6991794
supermarket,3.2486662,101.6479844
supermarket,3.241117,101.6424175
supermarket,3.2479891,101.6433616
supermarket,3.2360583,101.6918403
supermarket,3.2519514,101.687069
supermarket,3.0808116,101.7867289
supermarket,3.1393579,101.6145338
supermarket,3.078337,101.6106052
supermarket,3.0605799,101.6104566
supermarket,3.1335338,101.7647974
supermarket,3.0763425,101.6042771
supermarket,3.1175341,101.6044934
supermarket,3.116937,101.6215414
supermarket,3.1775241,101.6175548
supermarket,3.1647493,101.6075219
supermarket,3.1288647,101.6345142
supermarket,3.0993442,101.6246339
supermarket,3.1174565,101.6133285
supermarket,3.1580928,101.6044602
supermarket,3.1302358,101.6125141
supermarket,3.072186,101.6096529
supermarket,3.0782153,101.6088711
supermarket,3.1864302,101.5971614
supermarket,3.0575965,101.6004495
supermarket,3.1368679,101.6150022
supermarket,3.0801242,101.6177998
supermarket,3.1973428,101.5931471
supermarket,3.1976423,101.5990968
supermarket,3.0901481,101.6146157
supermarket,3.0882156,101.6174881
supermarket,3.1096921,101.6038848
supermarket,3.0347353,101.5938788
supermarket,3.3240537,101.5781821
supermarket,3.3038537,101.5982894
supermarket,3.2109016,101.5673563
supermarket,3.3078142,101.5848772
supermarket,3.3251166,101.5250729
supermarket,3.373545,101.5325339
supermarket,3.4373154,101.5485552
supermarket,3.4175787,101.5774424
supermarket,3.4003203,101.5597226
supermarket,3.4306453,101.5573842
supermarket,3.2841733,101.4728297
supermarket,3.3270951,101.5798424
supermarket,3.2981693,101.5913329
supermarket,3.3084278,101.5616813
supermarket,3.3337147,101.5875349
supermarket,3.3283856,101.5611656
supermarket,3.2476132,101.5239509
supermarket,3.3173387,101.5952755
supermarket,3.2791788,101.5139237
supermarket,3.3037123,101.4458386
supermarket,3.1945815,101.5670563
supermarket,3.1477524,101.5750763
supermarket,3.1565584,101.5718139
supermarket,3.1534577,101.5791661
supermarket,3.2099699,101.5649596
supermarket,3.2021486,101.4844433
supermarket,3.2267448,101.5667948
supermarket,3.2492012,101.5582634
supermarket,3.4188927,101.5701475
supermarket,3.3208247,101.5567639
supermarket,3.4086954,101.5932428
supermarket,3.3220182,101.5744394
supermarket,3.3199706,101.5097271
supermarket,3.4199036,101.5562731
supermarket,3.2736311,101.6503116
supermarket,3.349086,101.5925352
supermarket,3.3351064,101.5173486
supermarket,3.3655866,101.604297
supermarket,3.1755995,101.575161
supermarket,3.1612896,101.5812705
supermarket,2.7901252,101.7489791
supermarket,2.9029206,101.7642193
supermarket,2.8721706,101.6700545
supermarket,3.018013,101.6140754
supermarket,2.9999266,101.5949657
supermarket,3.0131834,101.603335
supermarket,2.9900451,101.6399542
supermarket,2.9467263,101.6180188
supermarket,2.9960072,101.6217097
supermarket,3.012304,101.4881796
supermarket,3.1484626,101.5452799
supermarket,3.1671246,101.533781
supermarket,3.0464498,101.5266529
supermarket,3.0670605,101.4901446
supermarket,3.1145711,101.5265702
supermarket,3.1604104,101.5478398
supermarket,3.0225862,101.5674961
supermarket,3.0163523,101.5298004
supermarket,3.0041313,101.5004612
supermarket,3.1440214,101.5365672
supermarket,3.1789103,101.5361327
supermarket,3.0324981,101.5699798
supermarket,3.1054528,101.4674911
supermarket,3.198842,101.5777314
supermarket,3.2100284,101.562671
supermarket,3.1266359,101.4708821
supermarket,3.098795,101.4614452
supermarket,3.1505672,101.5424218
supermarket,3.0377481,101.5506768
supermarket,2.9800435,101.5131492
supermarket,3.0971751,101.5387638
supermarket,3.2166484,101.523406
supermarket,3.0698527,101.5554784
supermarket,3.0240379,101.538482
supermarket,3.0452572,101.5177618
supermarket,3.203082,101.5429943
supermarket,3.1032043,101.5285983
supermarket,3.1095689,101.5423873
supermarket,3.0543215,101.4842333
supermarket,3.0085423,101.5250779
supermarket,3.1660082,101.541686
supermarket,3.0572432,101.4913433
supermarket,3.0489372,101.601426
supermarket,3.0655899,101.5781115
supermarket,3.0790542,101.5809293
supermarket,3.074517,101.5601498
supermarket,3.0660714,101.5865024
supermarket,3.0550303,101.558919
supermarket,3.0815315,101.5876464
supermarket,3.047761,101.5797932
supermarket,3.0453397,101.5754746
supermarket,3.0622509,101.567685
supermarket,3.0433429,101.5833516
supermarket,3.0278222,101.5820895
supermarket,3.0574595,101.590548
supermarket,3.0664274,101.6030415
supermarket,2.9823852,101.8163764
supermarket,2.991893,101.8027091
supermarket,2.8961045,101.8696391
supermarket,3.0117558,101.8117932
supermarket,2.9743166,101.7894732
supermarket,2.9435686,101.5882411
supermarket,2.9517931,101.5822823
supermarket,3.0010184,101.3997208
supermarket,2.8304334,101.6159941
supermarket,2.9134393,101.4757292
supermarket,2.8435565,101.4452629
supermarket,2.877548,101.5022481
supermarket,2.6599233,101.5650394
supermarket,2.7835757,101.4623401
supermarket,2.8135878,101.5022741
supermarket,2.8721777,101.4947153
supermarket,2.9086317,101.4668528
supermarket,3.0239888,101.7506223
supermarket,3.0098253,101.7137089
supermarket,3.0144715,101.697532
supermarket,2.9949176,101.6785354
supermarket,2.9939829,101.6513586
supermarket,2.9965868,101.6684142
supermarket,3.0392551,101.6969196
supermarket,3.0381909,101.681011
supermarket,3.0275552,101.7505166
supermarket,3.0193262,101.7529395
supermarket,3.046935,101.7397362
supermarket,3.1133303,101.7555703
supermarket,3.0455738,101.7670777
supermarket,3.0415005,101.7504659
supermarket,3.0623687,101.7587125
supermarket,3.0355762,101.7659702
supermarket,3.064287,101.790295
supermarket,3.0577658,101.7658367
supermarket,3.0794504,101.7584104
supermarket,3.0621514,101.7680852
supermarket,3.0704059,101.7576823
supermarket,3.0510012,101.7828142
supermarket,3.0389035,101.7321658
supermarket,2.9946233,101.759162
supermarket,3.0552659,101.7581329
supermarket,3.0052258,101.7370953
supermarket,3.090644,101.7625
supermarket,3.1327414,101.4401789
supermarket,3.0785342,101.420509
supermarket,3.0627256,101.4519583
supermarket,3.0503942,101.4435307
supermarket,3.0954291,101.3835517
supermarket,3.0539808,101.4662082
supermarket,3.0634369,101.469009
supermarket,3.0513687,101.463007
supermarket,3.064097,101.4556119
supermarket,3.0506446,101.4485315
supermarket,3.1389957,101.3701973
supermarket,3.093712,101.4090573
supermarket,3.0460067,101.4620545
supermarket,3.068985,101.4501057
supermarket,3.0644308,101.4241339
supermarket,3.1357813,101.4418345
supermarket,3.0721711,101.4310709
supermarket,3.155494,101.3322052
supermarket,3.1479845,101.4381226
supermarket,3.1109571,101.4382684
supermarket,3.1356581,101.3890194
supermarket,3.0686222,101.4165501
supermarket,3.0646589,101.4374027
supermarket,3.015409,101.4420407
supermarket,3.0903779,101.4556308
supermarket,3.1185093,101.4406763
supermarket,3.0019199,101.4430631
supermarket,3.0076275,101.464162
supermarket,3.0135839,101.459868
supermarket,3.0160734,101.4726919
supermarket,3.0081788,101.4719143
supermarket,2.9984182,101.4835426
supermarket,2.9965489,101.4741152
supermarket,3.0066322,101.4181793
supermarket,2.9881259,101.4678401
supermarket,3.0175551,101.4319392
supermarket,2.9962133,101.4454914
supermarket,2.9876073,101.4548821
supermarket,2.9964375,101.4613483
supermarket,2.999321,101.4315152
supermarket,3.0076052,101.4356771
supermarket,3.0392127,101.4133408
supermarket,2.9979387,101.443017
supermarket,3.0405529,101.4484862
supermarket,3.0218854,101.4509395
supermarket,2.9963837,101.49083
supermarket,3.0151794,101.4492418
supermarket,3.0092482,101.4424359
supermarket,3.0276853,101.4637331
supermarket,3.0161833,101.4280161
supermarket,2.9789745,101.5014568
supermarket,3.0235354,101.4330832
supermarket,3.0477163,101.4311782
supermarket,3.0176465,101.4213165
supermarket,2.9777327,101.4512899
supermarket,3.0286827,101.4662895
supermarket,3.0064146,101.6055558
supermarket,3.0602064,101.6269072
supermarket,3.0621205,101.6464772
supermarket,3.0625034,101.6468684
supermarket,2.9682638,101.610659
supermarket,2.9443942,101.6020696
supermarket,2.9775613,101.6560328
supermarket,3.0355808,101.6252605
supermarket,2.9855772,101.6213896
supermarket,2.979508,101.6062099
supermarket,2.9460417,101.6134086
supermarket,3.0656787,101.6332132
supermarket,3.0139439,101.6139931
supermarket,3.009248,101.6151965
supermarket,2.9829831,101.6036421
supermarket,3.0189836,101.6075163
supermarket,2.997871,101.612378
supermarket,3.0357123,101.6177083
supermarket,2.9752322,101.5800242
supermarket,3.0262782,101.6240799
supermarket,3.0231689,101.6183466
supermarket,3.0525958,101.6530883
supermarket,3.0082168,101.5995267
supermarket,3.0329811,101.6136443
supermarket,2.9936,101.5708396
supermarket,2.9913406,101.5606143
supermarket,3.0477136,101.4487043
supermarket,3.1561233,101.6112188
supermarket,3.0094667,101.4377324
supermarket,3.4035196,101.5599453
supermarket,3.1444678,101.5387398
supermarket,3.1591802,101.5743501
supermarket,3.1728877,101.5763622
supermarket,3.1242924,101.467433
supermarket,3.2813611,101.4650668
supermarket,3.2001669,101.618109
supermarket,2.9974723,101.8123851
supermarket,3.0041649,101.4238023
supermarket,3.0123168,101.4291805
supermarket,3.0817436,101.5821845
supermarket,3.0087758,101.5778696
supermarket,3.0000751,101.5961833
supermarket,3.031913,101.5885819
supermarket,2.9014369,101.8371482
supermarket,2.9792678,101.5324051
supermarket,2.9792645,101.5334422
supermarket,2.9724285,101.530039
supermarket,3.2379911,101.6436398
supermarket,3.0400132,101.4470549
supermarket,3.0547609,101.4911603
supermarket,3.117032,101.6347657
supermarket,3.0551789,101.786945
supermarket,3.2559211,101.3073976
supermarket,2.8232491,101.6950811
supermarket,3.1459305,101.7650115
supermarket,3.1287477,101.7538176
supermarket,3.1579486,101.7507832
supermarket,3.0144441,101.6136426
supermarket,3.0255397,101.6154956
supermarket,3.0450698,101.6228426
supermarket,2.8786674,101.7002423
supermarket,2.8852814,101.7270854
supermarket,3.3631747,101.2398131
supermarket,3.105103,101.6471617
supermarket,3.0442354,101.6987807
supermarket,2.9313904,101.8574833
supermarket,3.025206,101.6990197
supermarket,2.7443422,101.6847579
supermarket,3.0263937,101.580897
supermarket,2.6247329,101.7074988
supermarket,3.282761,101.4732032
supermarket,3.2809219,101.4661377
supermarket,3.147437,101.6180748
supermarket,3.0285555,101.7178006
supermarket,3.0323644,101.5372217
supermarket,3.1345224,101.6229011
supermarket,3.1639462,101.5141266
supermarket,3.1734895,101.5107532
supermarket,3.1179319,101.6203017
supermarket,3.0390906,101.7925858
supermarket,2.9704905,101.7140744
supermarket,3.0202469,101.623538
supermarket,3.0670718,101.7856365
supermarket,3.0401136,101.6000045
supermarket,2.9632474,101.7330326
supermarket,2.9634488,101.73309
supermarket,2.9633859,101.7330739
supermarket,2.9633189,101.7330522
supermarket,2.9635942,101.7331334
supermarket,2.9635258,101.7331107
supermarket,3.0145597,101.7525677
supermarket,3.0225449,101.7587933
supermarket,3.2331659,101.4508147
supermarket,3.085763,101.4857825
supermarket,3.0763123,101.5503853
supermarket,3.0552585,101.5420468
supermarket,3.0811698,101.5595611
supermarket,2.8240467,101.534682
supermarket,2.8186851,101.4564275
supermarket,2.8143135,101.5027949
supermarket,2.8121611,101.4907229
supermarket,2.7902159,101.5102667
supermarket,2.8095338,101.5023389
supermarket,2.8002955,101.4932857
supermarket,3.0485086,101.4477653
supermarket,3.0621101,101.4812594
supermarket,3.0779536,101.5865224
supermarket,3.0638985,101.4631013
supermarket,3.1022203,101.5365006
supermarket,3.0100508,101.5578118
supermarket,2.9795423,101.6118795
supermarket,3.0228108,101.6759204
supermarket,3.0774423,101.6088831
supermarket,3.1108254,101.6038496
supermarket,3.0091306,101.7150155
supermarket,3.0297598,101.7744536
supermarket,3.0120772,101.7668861
supermarket,3.0071858,101.6668958
supermarket,2.9414863,101.6105737
supermarket,2.9415083,101.5873663
supermarket,3.0049208,101.5614517
supermarket,3.0106527,101.5651288
supermarket,3.0214952,101.5982771
supermarket,3.0254052,101.6283057
supermarket,3.5461387,101.6612479
supermarket,3.0637888,101.5264226
supermarket,3.0735267,101.7760202
supermarket,2.992305,101.6162982
supermarket,3.1177355,101.6357752
supermarket,3.3103726,101.4213868
supermarket,3.0503343,101.7645791
supermarket,3.0553951,101.7680986
supermarket,3.1291363,101.6350035
supermarket,2.9457368,101.7854257
supermarket,3.2073689,101.4749812
supermarket,3.1553165,101.5537037
supermarket,3.0657022,101.6019526
supermarket,3.2095225,101.5718538
supermarket,3.1903225,101.314486
supermarket,3.0719648,101.525286
supermarket,3.2456647,101.426117
supermarket,2.9198042,101.6362153
supermarket,3.0973234,101.5983431
supermarket,3.0761654,101.4889405
supermarket,2.9773116,101.5919514
supermarket,3.234561,101.4286782
supermarket,3.0077236,101.4141002
supermarket,3.0102039,101.4183488
supermarket,3.2452092,101.4266534
supermarket,3.2457819,101.4270752
supermarket,3.0984143,101.5566033
supermarket,3.2323987,101.4150232
supermarket,3.232332,101.4133929
supermarket,3.2571872,101.3071382
supermarket,3.0539666,101.7376428
supermarket,3.1016607,101.6537236
supermarket,3.0247745,101.7166799
supermarket,3.2421819,101.4753817
supermarket,3.3493345,101.25209
supermarket,3.2611422,101.3097384
supermarket,3.3648039,101.2451003
supermarket,3.4238876,101.1719578
supermarket,3.0169556,101.7042694
supermarket,3.0173618,101.7026113
supermarket,3.1303806,101.6274014
supermarket,3.2407499,101.4328192
supermarket,2.9824483,101.6672687
supermarket,3.1999839,101.4833463
supermarket,3.1529299,101.5486825
supermarket,3.2390254,101.4468025
supermarket,3.181463,101.5420554
supermarket,3.1883913,101.5218042
supermarket,3.1982815,101.5908848
supermarket,2.8390689,101.7010389
supermarket,2.9526158,101.5527964
supermarket,2.7321273,101.4543985
supermarket,2.8149714,101.5075563
supermarket,3.1143448,101.6114472
supermarket,3.2653829,101.6807289
supermarket,3.1980774,101.5967851
supermarket,3.1970091,101.5938145
supermarket,3.1980987,101.5958927
supermarket,3.2115135,101.748733
supermarket,3.1518612,101.5918932
supermarket,2.8243816,101.6922926
supermarket,2.8117759,101.7381458
supermarket,3.2358148,101.4891743
supermarket,3.1536013,101.5787557
supermarket,3.1536306,101.5787865
supermarket,3.1537899,101.5790993
supermarket,3.153773,101.5790585
supermarket,3.3211091,101.2711961
supermarket,2.9745784,101.6553846
supermarket,3.3698822,101.5717543
supermarket,3.1036605,101.5933757
supermarket,2.8703837,101.8146906
supermarket,3.0094239,101.4665498
supermarket,3.0090585,101.4783336
supermarket,3.011346,101.4684538
supermarket,3.0422867,101.6236366
supermarket,3.1718834,101.7509571
supermarket,3.1194868,101.621898
supermarket,3.158509,101.6123911
supermarket,2.9873187,101.7911886
supermarket,3.1662428,101.570076
supermarket,3.0887093,101.7631289
supermarket,3.1619604,101.5116744
supermarket,3.1693441,101.4354639
supermarket,3.2395514,101.4472611
supermarket,3.1264837,101.6152749
supermarket,2.7475405,101.7133497
supermarket,2.7479325,101.7131703
supermarket,3.2069617,101.4739568
supermarket,3.2441367,101.4256073
supermarket,2.9425812,101.6205101
supermarket,2.9448785,101.6162477
supermarket,2.9448545,101.6160551
supermarket,3.2825219,101.5419694
supermarket,3.1612051,101.5125719
supermarket,3.1885878,101.5311288
supermarket,3.1885745,101.5327848
supermarket,3.2330539,101.4128805
supermarket,2.9536391,101.7538732
supermarket,3.2448246,101.4255288
supermarket,3.1770731,101.5482072
supermarket,3.1475552,101.5754822
supermarket,3.004072,101.4021299
supermarket,3.1607519,101.512675
supermarket,3.1768002,101.5483171
supermarket,3.1766705,101.548351
supermarket,3.1784245,101.5478801
supermarket,3.0526292,101.4629976
supermarket,3.7680294,100.9826923
supermarket,3.7610326,100.9655292
supermarket,3.7606012,100.9649695
supermarket,3.0729019,101.7629649
supermarket,3.0743413,101.7624963
supermarket,3.0796512,101.7643348
supermarket,3.3164344,101.5363706
supermarket,3.0491594,101.7719123
supermarket,3.0225541,101.7151984
supermarket,3.1515211,101.7605816
supermarket,3.5461073,101.6609061
supermarket,3.0723501,101.6036431
supermarket,2.9438849,101.769352
supermarket,3.113638,101.6398753
supermarket,3.0920428,101.6210174
supermarket,2.8247508,101.705093
supermarket,3.1823385,101.5096916
supermarket,3.1017445,101.5990165
supermarket,3.2337598,101.4144538
supermarket,3.0765678,101.6322095
supermarket,2.8274063,101.6927875
supermarket,3.2217517,101.6244813
supermarket,3.1291377,101.6348779
supermarket,3.0876096,101.4759607
supermarket,3.1203861,101.7621047
supermarket,3.1853753,101.5257849
supermarket,3.2091395,101.5650698
supermarket,3.1206137,101.770921
supermarket,3.2020206,101.6185626
supermarket,2.9981196,101.7488495
supermarket,3.1331745,101.7899999
supermarket,3.1055506,101.7533494
supermarket,3.2236037,101.7153634
supermarket,3.0973623,101.8004665
supermarket,3.0530941,101.5912967
supermarket,3.0618911,101.5956993
supermarket,3.0723903,101.6055236
supermarket,2.939204,101.4731383
supermarket,3.021291,101.466576
supermarket,3.1836069,101.758297
supermarket,3.1174388,101.5906164
supermarket,2.801439,101.6554711
supermarket,3.0258224,101.5424466
supermarket,2.9221437,101.6506471
supermarket,2.9157157,101.6492129
supermarket,3.0235772,101.4788491
supermarket,3.1357735,101.4178531
supermarket,3.2351701,101.6965777
supermarket,2.9732448,101.6577675
supermarket,2.9026852,101.7917934
supermarket,2.9574372,101.7902909
supermarket,3.0657596,101.4888515
supermarket,3.0751031,101.4849077
supermarket,3.0668088,101.4893438
supermarket,3.0678994,101.4888179
supermarket,3.0752955,101.485224
supermarket,3.0667181,101.4892073
supermarket,3.0759975,101.4968647
supermarket,3.0749383,101.4968672
supermarket,3.0750399,101.4854904
supermarket,3.0760317,101.4890247
supermarket,3.0817889,101.4923379
supermarket,3.0117321,101.4533388
supermarket,3.0664338,101.4898209
supermarket,3.3349167,101.5176382
supermarket,3.0495277,101.4898157
supermarket,3.0827758,101.5859327
supermarket,3.0597136,101.593388
supermarket,3.0047554,101.7170733
supermarket,3.2064338,101.7507306
supermarket,3.07537,101.5889214
supermarket,3.19794,101.609554
supermarket,3.3617066,101.304336
supermarket,2.931621,101.3153648
supermarket,2.9503885,101.3350076
supermarket,2.9784944,101.3485657
supermarket,2.9879261,101.4195496
supermarket,3.1436469,101.7735028
supermarket,2.998629,101.6766982
supermarket,3.1619102,101.7561067
supermarket,2.9531392,101.5524889
supermarket,3.3148214,101.4148101
supermarket,3.1346095,101.7413129
supermarket,3.2426071,101.6669217
supermarket,3.4274775,101.164355
supermarket,3.324295,101.5266879
supermarket,3.3317286,101.5349384
supermarket,3.3270932,101.5444463
supermarket,3.2118789,101.4552661
supermarket,3.1681696,101.6161948
supermarket,3.0887498,101.5455323
supermarket,3.0887033,101.546906
supermarket,3.0882463,101.546504
supermarket,3.0883959,101.5471591
supermarket,3.0819972,101.4928298
supermarket,3.0819447,101.4929479
supermarket,3.1503113,101.7619204
supermarket,3.0349643,101.5355581
supermarket,3.0307423,101.5378235
supermarket,3.2800174,101.5411741
supermarket,2.9608798,101.5172599
supermarket,3.0582506,101.5069622
supermarket,3.0583025,101.5067183
supermarket,3.0264795,101.5424639
supermarket,3.041625,101.6365117
supermarket,3.0689077,101.4904798
supermarket,3.0688122,101.4904642
supermarket,3.0686892,101.4904751
supermarket,3.0686012,101.4904947
supermarket,3.0685691,101.4905198
supermarket,3.0683157,101.4904611
supermarket,3.066372,101.4896087
supermarket,3.0663676,101.489749
supermarket,3.0663679,101.489627
supermarket,3.0663836,101.4896776
supermarket,3.1006114,101.4443791
supermarket,3.057847,101.4901903
supermarket,3.076441,101.5513327
supermarket,3.0663734,101.4900797
supermarket,3.0653911,101.4901444
supermarket,3.0651132,101.6090396
supermarket,3.0326677,101.5372591
supermarket,2.9009215,101.7813019
supermarket,2.900321,101.7922665
supermarket,3.0713056,101.508459
supermarket,3.2336862,101.6447338
supermarket,2.8193355,101.6945333
supermarket,3.3199246,101.5098227
supermarket,3.319659,101.5091616
supermarket,3.3188987,101.5094362
supermarket,3.0289056,101.7090252
supermarket,2.9438003,101.615255
supermarket,3.219587,101.6374243
supermarket,3.1587334,101.5734287
supermarket,2.9159335,101.8640402
supermarket,2.9433481,101.5883856
supermarket,2.9451964,101.5881144
supermarket,3.0068935,101.5693568
supermarket,2.9867012,101.443405
supermarket,2.9791247,101.430366
supermarket,3.0550441,101.7583231
supermarket,3.0550541,101.7586195
supermarket,3.0550632,101.75868
supermarket,2.9992557,101.6656275
supermarket,3.1329537107351673,101.45599864820903
supermarket,3.0451020437212613,101.51575087001561
supermarket,3.071946234246177,101.5386634342512
supermarket,3.0828061047020334,101.58800499882832
supermarket,3.1594621847628894,101.61302637150216
supermarket,3.0521407324632612,101.74688079903154
supermarket,2.9892222598368656,101.5726419281032
